Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
377,85,RL,57,8846,2,0,3,4,4,3,3,CollgCr,Norm,Norm,1Fam,7,5,5,1996,1996,Gable,2,VinylSd,VinylSd,1,0,4,3,4,4,3,3,6,298,1,0,572,870,5,5,Y,5,914,0,0,914,0,0,1,0,2,1,3,5,8,0,0,1,1998,1,2,576,3,3,3,0,0,0,0,0,0,0,0,,0,7,2006,WD,Normal,148000
378,60,FV,102,11143,2,0,3,4,4,4,3,Somerst,Norm,Norm,1Fam,4,8,5,2004,2005,Gable,2,CemntBd,CmentBd,1,0,4,3,4,4,3,1,1,0,1,0,1580,1580,5,5,Y,5,1580,886,0,2466,0,0,3,0,4,1,4,8,8,1,4,5,2004,2,2,610,3,3,3,159,214,0,0,0,0,0,0,,0,12,2007,WD,Normal,340000
379,20,RL,88,11394,2,0,4,4,4,4,3,StoneBr,Norm,Norm,1Fam,1,9,2,2010,2010,Hip,2,VinylSd,VinylSd,5,350,4,3,4,5,3,3,6,1445,1,0,411,1856,5,5,Y,5,1856,0,0,1856,1,0,1,1,1,1,5,8,8,1,5,5,2010,3,3,834,3,3,3,113,0,0,0,0,0,0,0,,0,6,2010,New,Partial,394432
380,60,RL,60,8123,2,0,3,4,4,5,3,Gilbert,RRAn,Norm,1Fam,4,6,5,2000,2000,Gable,2,VinylSd,VinylSd,3,16,3,3,4,4,3,1,1,0,1,0,982,982,5,5,Y,5,1007,793,0,1800,0,0,2,1,3,1,3,7,8,1,3,5,2000,3,2,463,3,3,3,100,63,0,0,0,0,0,0,,0,6,2009,WD,Normal,179000
381,50,RL,50,5000,2,2,4,4,4,5,3,SWISU,Norm,Norm,1Fam,2,5,6,1924,1950,Gable,2,BrkFace,Wd Sdng,1,0,3,3,6,3,3,1,2,218,1,0,808,1026,5,3,Y,5,1026,665,0,1691,0,0,2,0,3,1,4,6,8,1,4,1,1924,1,1,308,3,3,3,0,0,242,0,0,0,0,0,,0,5,2010,WD,Normal,127000
382,20,FV,60,7200,2,2,4,4,4,5,3,Somerst,Norm,Norm,1Fam,1,7,5,2006,2006,Gable,2,VinylSd,VinylSd,1,0,4,3,4,4,4,1,1,0,1,0,1293,1293,5,5,Y,5,1301,0,0,1301,1,0,2,0,2,1,4,5,8,1,4,5,2006,2,2,572,3,3,3,216,121,0,0,0,0,0,0,,0,8,2006,New,Partial,187750
383,60,RL,79,9245,2,0,3,4,4,5,3,CollgCr,Norm,Norm,1Fam,4,7,5,2006,2006,Gable,2,VinylSd,VinylSd,1,0,4,3,4,4,3,3,1,0,1,0,939,939,5,5,Y,5,939,858,0,1797,0,0,2,1,3,1,4,8,8,0,0,5,2006,2,2,639,3,3,3,144,53,0,0,0,0,0,0,,0,4,2007,WD,Normal,213500
384,45,RH,60,9000,2,0,4,4,4,4,3,SawyerW,Norm,Norm,1Fam,3,6,3,1928,1950,Gable,2,Wd Sdng,Wd Sdng,1,0,3,3,6,2,2,1,1,0,1,0,784,784,5,3,N,4,784,0,0,784,0,0,1,0,2,1,3,5,8,0,0,1,1950,1,2,360,2,2,1,0,0,91,0,0,0,0,0,,0,10,2009,WD,Normal,76000
385,60,RL,81.622883,53107,2,0,2,2,4,4,2,ClearCr,Feedr,Norm,1Fam,4,6,5,1992,1992,Gable,2,HdBoard,HdBoard,1,0,4,3,4,4,3,3,6,985,1,0,595,1580,5,5,Y,5,1079,874,0,1953,1,0,2,1,3,1,4,9,8,2,2,5,1992,3,2,501,3,3,3,216,231,0,0,0,0,0,0,,0,6,2007,WD,Normal,240000
386,120,RL,43,3182,2,0,4,4,4,5,3,Blmngtn,Norm,Norm,TwnhsE,1,8,5,2004,2005,Gable,2,VinylSd,VinylSd,3,16,4,3,4,4,3,1,6,24,1,0,1232,1256,5,5,Y,5,1269,0,0,1269,0,0,2,0,2,1,4,6,8,1,3,5,2004,3,2,430,3,3,3,146,20,0,0,144,0,0,0,,0,4,2010,WD,Normal,192000
387,50,RL,58,8410,2,0,4,4,4,2,3,Edwards,Feedr,Norm,1Fam,2,5,3,1910,1996,Gambrel,2,Wd Sdng,VinylSd,1,0,3,2,4,3,3,1,1,0,1,0,658,658,5,3,Y,5,658,526,0,1184,0,0,1,0,5,1,3,8,8,0,0,0,0,0,0,0,0,0,1,0,151,0,0,0,0,0,0,,0,5,2006,WD,AdjLand,81000
388,80,RL,72,7200,2,0,4,4,4,5,3,Edwards,Norm,Norm,1Fam,8,6,6,1976,1976,Hip,2,MetalSd,MetalSd,3,255,3,3,5,3,3,3,5,631,1,0,410,1041,5,5,Y,5,1125,0,0,1125,1,0,1,0,3,1,3,6,8,1,2,1,1977,1,1,352,3,3,3,296,0,0,0,0,0,0,2,,0,10,2009,WD,Abnorml,125000
389,20,RL,93,9382,2,0,3,4,4,3,3,CollgCr,Norm,Norm,1Fam,1,7,5,1999,2000,Gable,2,VinylSd,VinylSd,3,125,4,3,4,4,3,1,1,0,1,0,1468,1468,5,5,Y,5,1479,0,0,1479,0,0,2,0,3,1,4,6,8,0,0,5,1999,2,2,577,3,3,3,120,25,0,0,0,0,0,0,,0,7,2008,WD,Normal,191000
390,60,RL,96,12474,2,0,4,4,4,5,3,NridgHt,Norm,Norm,1Fam,4,10,5,2007,2008,Gable,2,VinylSd,VinylSd,5,272,5,3,4,5,3,3,6,1280,1,0,402,1682,5,5,Y,5,1742,590,0,2332,1,0,2,1,3,1,5,9,8,1,5,3,2008,3,3,846,3,3,3,196,134,0,0,0,0,0,0,,0,8,2008,New,Partial,426000
391,50,RL,50,8405,2,3,4,4,4,5,3,Edwards,Norm,Norm,1Fam,2,5,8,1900,1950,Gable,2,MetalSd,MetalSd,1,0,3,3,6,3,4,1,3,241,4,391,229,861,5,5,Y,5,961,406,0,1367,1,0,1,0,4,1,3,7,8,0,0,1,1978,1,1,384,3,3,3,0,130,112,0,0,0,0,3,,0,4,2008,WD,Normal,119000
392,60,RL,71,12209,2,0,3,4,4,3,3,Mitchel,Norm,Norm,1Fam,4,6,5,2001,2002,Gable,2,VinylSd,VinylSd,1,0,3,3,4,5,3,1,5,690,1,0,114,804,5,5,Y,5,804,1157,0,1961,1,0,2,1,3,1,4,7,8,1,3,3,2001,3,2,560,3,3,3,125,192,0,0,0,0,0,0,,0,6,2009,WD,Normal,215000
393,20,RL,66.57698921,8339,2,0,3,4,4,5,3,NAmes,Norm,Norm,1Fam,1,5,7,1959,1959,Gable,2,MetalSd,MetalSd,1,0,3,3,3,0,0,0,0,0,0,0,0,0,5,3,Y,5,882,0,0,882,0,0,1,0,3,1,3,5,8,0,0,5,1959,2,1,294,3,3,3,0,0,0,0,0,0,0,3,Shed,1200,7,2007,WD,Normal,106500
394,30,RL,60.76838441,7446,2,0,4,4,4,4,3,BrkSide,Feedr,Norm,1Fam,1,4,5,1941,1950,Gable,2,WdShing,Wd Shng,1,0,3,3,5,3,3,1,3,266,1,0,522,788,5,3,Y,4,788,0,0,788,0,0,1,0,2,1,3,4,8,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,,0,4,2006,WD,Abnorml,100000
395,50,RL,60,10134,2,0,4,4,4,5,3,OldTown,Norm,Norm,1Fam,2,5,6,1940,1950,Gable,2,MetalSd,MetalSd,1,0,3,3,5,3,3,1,1,0,1,0,735,735,5,4,Y,4,735,299,0,1034,0,0,1,0,2,1,3,5,8,0,0,1,1940,1,1,240,3,3,3,0,39,0,0,0,0,0,0,,0,7,2007,WD,Normal,109000
396,20,RL,68,9571,2,0,4,4,4,5,3,Edwards,Norm,Norm,1Fam,1,5,6,1956,1956,Gable,2,Wd Sdng,Wd Sdng,1,0,3,3,5,3,3,3,4,739,1,0,405,1144,5,3,Y,5,1144,0,0,1144,1,0,1,0,3,1,3,6,8,0,0,5,1956,1,1,596,3,3,3,44,0,0,0,0,0,0,0,,0,6,2010,WD,Normal,129000
397,20,RL,60,7200,2,0,4,2,4,5,3,CollgCr,Norm,Norm,1Fam,1,5,5,1972,1972,Hip,2,MetalSd,MetalSd,1,0,3,3,5,3,3,3,3,777,1,0,117,894,5,3,Y,5,894,0,0,894,0,0,1,0,2,1,3,6,8,0,0,1,1985,2,2,600,3,3,3,215,0,0,0,0,0,0,0,,0,9,2009,WD,Normal,123000
398,60,RL,69,7590,2,0,4,4,4,5,3,NAmes,PosN,Norm,1Fam,4,5,5,1962,1962,Gable,2,VinylSd,VinylSd,3,288,3,3,5,3,3,1,5,540,1,0,324,864,5,3,Y,5,876,936,0,1812,0,0,2,0,4,1,3,8,8,1,3,5,1962,2,1,264,3,3,3,0,168,0,0,0,0,0,0,,0,7,2007,WD,Normal,169500
399,30,RM,60,8967,2,0,4,4,4,4,3,IDOTRR,Norm,Norm,1Fam,1,5,2,1920,1950,Gable,2,MetalSd,MetalSd,1,0,3,2,6,2,1,1,1,0,1,0,961,961,5,4,Y,3,1077,0,0,1077,0,0,1,0,2,1,3,6,3,0,0,1,1920,1,1,338,1,1,1,0,0,0,0,0,0,0,0,,0,11,2007,WD,Abnorml,67000
400,60,FV,65,8125,2,0,4,4,4,5,3,Somerst,Norm,Norm,1Fam,4,7,5,2006,2007,Gable,2,CemntBd,CmentBd,5,100,4,3,4,4,3,1,6,812,1,0,280,1092,5,5,Y,5,1112,438,0,1550,1,0,2,0,2,1,4,7,8,0,0,5,2007,3,2,438,3,3,3,0,168,0,0,0,0,0,0,,0,10,2009,WD,Normal,241000
401,120,RL,38,14963,2,0,2,4,4,5,3,Veenker,Norm,Norm,TwnhsE,1,8,5,1996,1996,Gable,2,BrkFace,BrkFace,1,0,4,3,4,4,3,1,6,786,1,0,474,1260,5,5,Y,5,1288,0,0,1288,1,0,1,1,1,1,5,4,8,2,4,5,1996,3,2,500,3,3,3,120,30,0,0,224,0,0,0,,0,12,2008,WD,Normal,245500
402,20,RL,65,8767,2,0,3,4,4,5,3,CollgCr,Norm,Norm,1Fam,1,7,5,2005,2005,Gable,2,VinylSd,VinylSd,1,0,4,3,4,4,3,3,6,24,1,0,1286,1310,5,5,Y,5,1310,0,0,1310,0,0,2,0,3,1,4,6,8,1,4,5,2005,3,2,400,3,3,3,0,0,0,0,0,0,0,0,,0,7,2006,New,Partial,164990
403,30,RL,60,10200,2,0,4,4,4,5,3,Sawyer,Norm,Norm,1Fam,1,5,8,1940,1997,Gable,2,Wd Sdng,Wd Sdng,1,0,3,3,4,3,3,1,1,0,1,0,672,672,5,5,Y,5,672,0,0,672,0,0,1,0,2,1,3,4,8,0,0,1,1940,1,1,240,3,3,1,168,0,0,0,0,0,0,4,,0,8,2008,WD,Normal,108000
404,60,RL,93,12090,2,0,4,4,4,4,3,NoRidge,Norm,Norm,1Fam,4,8,5,1998,1998,Hip,2,VinylSd,VinylSd,3,650,4,3,4,4,3,1,1,0,1,0,1141,1141,5,4,Y,5,1165,1098,0,2263,0,0,2,1,4,1,4,10,8,1,3,3,1998,3,2,420,3,3,3,144,123,0,0,0,0,0,0,,0,7,2006,WD,Abnorml,258000
405,60,RL,75.14969575,10364,2,0,3,4,4,5,3,Gilbert,Norm,Norm,1Fam,4,6,5,1995,1996,Gable,2,MetalSd,MetalSd,1,0,3,3,4,4,3,1,1,0,1,0,806,806,5,4,Y,5,806,766,0,1572,0,0,2,1,3,1,3,7,8,1,3,3,1995,3,2,373,3,3,3,0,40,0,0,0,0,0,0,,0,5,2007,WD,Normal,168000
406,20,RL,72.98356188,9991,2,0,3,4,4,4,3,Sawyer,Feedr,Norm,1Fam,1,4,4,1976,1993,Gable,2,Plywood,Plywood,1,0,3,3,5,3,3,1,4,1116,1,0,165,1281,5,5,Y,5,1620,0,0,1620,1,0,2,0,3,1,3,8,7,1,3,5,1993,1,2,490,3,3,3,120,78,0,0,0,0,0,2,,0,6,2009,WD,Normal,150000
407,50,RL,51,10480,2,0,4,4,4,5,3,SWISU,Norm,Norm,1Fam,2,6,5,1936,1950,Gable,2,MetalSd,MetalSd,1,0,3,3,6,3,3,1,1,0,1,0,1064,1064,5,5,Y,4,1166,0,473,1639,0,0,1,0,3,1,3,6,3,0,0,1,1936,1,1,240,3,3,3,0,0,0,0,0,0,0,0,,0,3,2008,WD,Normal,115000
408,70,RL,63,15576,2,0,4,4,4,5,3,Crawfor,Norm,Norm,1Fam,4,6,7,1915,1976,Gable,2,Wd Sdng,Plywood,1,0,3,3,6,4,3,1,1,0,1,0,840,840,5,5,Y,5,840,840,0,1680,0,0,2,0,4,1,3,8,8,0,0,5,1960,1,1,308,3,3,3,0,0,160,0,0,0,0,0,,0,3,2008,WD,Normal,177000
409,60,RL,109,14154,2,0,4,4,4,4,3,NridgHt,Norm,Norm,1Fam,4,7,5,2006,2006,Gable,2,VinylSd,VinylSd,3,350,4,3,4,5,4,1,1,0,1,0,1063,1063,5,5,Y,5,1071,1101,0,2172,0,0,2,1,3,1,4,9,8,1,4,5,2006,2,3,947,3,3,3,192,62,0,0,0,0,0,0,,0,8,2007,New,Partial,280000
410,60,FV,85,10800,2,0,4,4,4,5,3,Somerst,Norm,Norm,1Fam,4,8,5,2007,2008,Gable,2,VinylSd,VinylSd,5,100,4,3,4,5,3,1,6,789,1,0,245,1034,5,5,Y,5,1050,1028,0,2078,1,0,2,1,3,1,5,8,8,1,4,5,2008,3,3,836,3,3,3,0,102,0,0,0,0,0,0,,0,4,2008,New,Partial,339750
411,20,RL,68,9571,2,0,4,4,4,5,3,Edwards,Norm,Norm,1Fam,1,5,3,1958,1958,Gable,2,BrkComm,Brk Cmn,1,0,3,2,5,3,2,1,1,0,1,0,1276,1276,5,3,Y,4,1276,0,0,1276,0,0,1,0,3,1,3,5,5,0,0,5,1958,1,1,350,3,3,3,0,0,0,0,0,0,0,0,,0,6,2009,COD,Abnorml,60000
412,190,RL,100,34650,2,0,4,3,4,5,3,Gilbert,Norm,Norm,2fmCon,1,5,5,1955,1955,Hip,2,Wd Sdng,Wd Sdng,1,0,3,3,5,3,3,2,3,1056,1,0,0,1056,5,3,N,5,1056,0,0,1056,1,0,1,0,3,1,3,5,8,0,0,5,1955,3,2,572,3,3,3,264,0,0,0,0,0,0,0,,0,1,2006,WD,Normal,145000
413,20,FV,74.74177366,4403,2,0,2,4,4,5,3,Somerst,Norm,Norm,1Fam,1,7,5,2009,2009,Gable,2,MetalSd,MetalSd,5,432,5,3,4,5,3,3,6,578,1,0,892,1470,5,5,Y,5,1478,0,0,1478,1,0,2,1,2,1,4,7,8,1,4,5,2009,3,2,484,3,3,3,0,144,0,0,0,0,0,0,,0,6,2010,New,Partial,222000
414,30,RM,56,8960,2,3,4,4,4,5,3,OldTown,Artery,Norm,1Fam,1,5,6,1927,1950,Gable,2,WdShing,Wd Shng,1,0,3,3,5,3,3,1,1,0,1,0,1008,1008,5,4,Y,4,1028,0,0,1028,0,0,1,0,2,1,3,5,8,1,4,1,1927,1,2,360,3,3,3,0,0,130,0,0,0,0,0,,0,3,2010,WD,Normal,115000
415,60,RL,59,11228,2,0,2,4,4,3,3,SawyerW,Norm,Norm,1Fam,4,7,5,1993,1993,Gable,2,VinylSd,VinylSd,1,0,4,3,4,4,3,1,4,50,6,531,499,1080,5,5,Y,5,1080,1017,0,2097,0,1,2,1,3,1,4,9,8,1,3,5,1993,1,3,678,3,3,3,196,187,0,0,0,0,0,0,,0,12,2008,WD,Normal,228000
416,20,RL,73,8899,2,0,3,4,4,5,3,Gilbert,Norm,Norm,1Fam,1,7,5,2007,2007,Gable,2,VinylSd,VinylSd,1,0,4,3,4,4,3,3,6,24,1,0,1316,1340,5,5,Y,5,1340,0,0,1340,0,0,2,0,3,1,4,6,8,0,0,5,2007,3,2,396,3,3,3,100,30,0,0,0,0,0,0,,0,8,2007,New,Partial,181134
417,60,RL,74,7844,2,0,4,4,4,5,3,Sawyer,Norm,Norm,1Fam,4,6,7,1978,1978,Hip,2,HdBoard,HdBoard,3,203,3,3,5,3,3,1,5,209,1,0,463,672,5,3,Y,5,672,728,0,1400,0,0,1,1,3,1,3,6,8,1,3,5,1978,3,2,440,3,3,3,0,0,0,0,0,0,0,0,,0,3,2006,WD,Normal,149500
418,70,RL,86,22420,2,0,3,4,4,5,3,Crawfor,Feedr,Norm,1Fam,4,6,6,1918,1950,Hip,2,Wd Sdng,Stucco,1,0,3,3,6,4,3,1,4,1128,1,0,242,1370,4,3,N,4,1370,1254,0,2624,1,0,2,1,4,1,3,10,8,1,4,1,1918,1,3,864,3,3,1,0,0,0,0,0,0,0,0,,0,11,2007,WD,Normal,239000
419,50,RL,60,8160,2,0,4,4,4,5,3,Edwards,Norm,Norm,1Fam,2,5,6,1940,1950,Gable,2,MetalSd,MetalSd,1,0,3,3,6,3,3,1,5,312,1,0,444,756,5,2,N,2,756,378,0,1134,1,0,1,1,3,1,3,7,8,0,0,1,1940,1,1,240,3,3,2,0,0,0,0,0,0,0,0,,0,4,2007,WD,AdjLand,126000
420,20,RL,65,8450,2,0,4,4,4,5,3,NAmes,Norm,Norm,1Fam,1,5,6,1968,1968,Gable,2,VinylSd,VinylSd,1,0,3,3,5,3,3,1,4,775,1,0,281,1056,5,5,Y,5,1056,0,0,1056,1,0,1,0,3,1,3,6,8,1,2,5,1968,1,1,304,3,3,3,0,85,184,0,0,0,0,0,,0,7,2010,WD,Normal,142000
421,90,RM,78,7060,2,0,4,4,4,5,3,Mitchel,Norm,Norm,Duplex,7,7,5,1997,1998,Gable,2,VinylSd,VinylSd,3,200,3,4,4,4,4,4,6,1309,1,0,35,1344,5,5,Y,5,1344,0,0,1344,2,0,2,0,2,2,3,8,8,0,0,5,1997,3,4,784,3,3,3,0,0,0,0,0,0,0,0,,0,11,2008,WD,Alloca,206300
422,20,RL,84.22456612,16635,2,0,3,4,4,2,3,NWAmes,Norm,Norm,1Fam,1,6,7,1977,2000,Gable,2,CemntBd,CmentBd,5,126,4,3,5,4,3,1,5,1246,1,0,356,1602,5,4,Y,5,1602,0,0,1602,0,1,2,0,3,1,4,8,8,1,3,5,1977,3,2,529,3,3,3,240,0,0,0,0,0,0,0,,0,6,2009,WD,Normal,215000
423,20,RL,100,21750,2,0,4,2,4,5,2,Mitchel,Artery,Norm,1Fam,1,5,5,1954,1954,Hip,2,HdBoard,HdBoard,1,0,3,3,5,3,3,1,1,0,1,0,988,988,5,5,Y,4,988,0,0,988,0,0,1,0,2,1,3,4,8,0,0,5,1954,2,2,520,3,3,1,0,0,0,0,0,0,0,0,,0,2,2008,WD,Normal,113000
424,60,RL,80,9200,2,0,4,4,4,5,3,NoRidge,Norm,Norm,1Fam,4,8,5,1998,1998,Gable,2,VinylSd,VinylSd,3,473,4,3,4,4,3,1,6,986,1,0,484,1470,5,4,Y,5,1470,1160,0,2630,1,0,2,1,4,1,4,8,8,1,3,5,1998,3,3,696,3,3,3,0,66,0,0,0,0,0,0,,0,6,2008,WD,Normal,315000
425,20,RL,72,9000,2,0,4,4,4,5,3,NAmes,Norm,Norm,1Fam,1,6,5,1956,1956,Gable,2,Wd Sdng,Wd Sdng,3,74,3,3,5,4,3,1,2,616,1,0,580,1196,5,4,Y,4,1196,0,0,1196,1,0,1,0,2,1,3,6,8,1,4,5,1956,2,1,297,3,3,3,0,44,0,0,0,0,0,0,,0,5,2008,WD,Normal,139000
426,60,RM,60,3378,2,3,4,2,4,5,3,OldTown,Norm,Norm,1Fam,4,7,8,1946,1992,Gable,2,HdBoard,HdBoard,1,0,3,4,5,3,3,1,1,0,1,0,651,651,5,4,Y,5,707,682,0,1389,0,0,1,1,3,1,3,6,8,2,4,1,1947,1,1,240,3,3,2,0,0,126,0,0,0,0,0,,0,9,2009,WD,Normal,135000
427,80,RL,76.10803797,12800,2,0,4,2,4,5,2,SawyerW,Norm,Norm,1Fam,8,7,5,1989,1989,Gable,2,Wd Sdng,Wd Sdng,3,145,4,3,4,4,3,4,6,1518,1,0,0,1518,5,4,Y,5,1644,0,0,1644,1,1,2,0,2,1,4,5,8,1,3,5,1989,3,2,569,3,3,3,80,0,0,0,396,0,0,0,,0,8,2009,WD,Normal,275000
428,20,RL,77,8593,2,0,3,4,4,5,3,NAmes,Norm,Norm,1Fam,1,4,6,1957,1957,Hip,2,MetalSd,MetalSd,1,0,3,3,5,3,3,1,3,288,1,0,619,907,5,5,Y,5,907,0,0,907,0,0,1,0,3,1,3,5,8,0,0,1,1964,1,1,352,3,3,3,0,0,0,0,0,0,0,0,,0,7,2008,WD,Normal,109008
429,20,RL,64,6762,2,0,4,4,4,5,3,CollgCr,Norm,Norm,1Fam,1,7,5,2007,2007,Gable,2,VinylSd,VinylSd,3,108,4,3,4,4,3,1,6,664,1,0,544,1208,5,5,Y,5,1208,0,0,1208,1,0,2,0,2,1,4,6,8,0,0,5,2007,2,2,628,3,3,3,105,54,0,0,0,0,0,0,,0,9,2007,New,Partial,195400
430,20,RL,130,11457,2,0,3,4,4,4,3,Timber,Norm,Norm,1Fam,1,6,5,1988,1988,Gable,2,HdBoard,HdBoard,1,0,3,3,5,4,3,2,6,1005,1,0,387,1392,5,3,Y,5,1412,0,0,1412,1,0,2,0,3,1,4,6,8,1,3,5,1988,1,2,576,3,3,3,0,0,169,0,0,0,0,0,,0,3,2009,WD,Normal,175000
431,160,RM,21,1680,2,0,4,4,4,5,3,BrDale,Norm,Norm,Twnhs,4,6,5,1971,1971,Gable,2,HdBoard,HdBoard,3,232,3,3,5,3,3,1,5,387,1,0,96,483,5,3,Y,5,483,504,0,987,0,0,1,1,2,1,3,4,8,0,0,1,1971,1,1,264,3,3,3,0,0,0,0,0,0,0,0,,0,7,2008,COD,Abnorml,85400
432,50,RM,60,5586,2,0,3,3,4,5,3,OldTown,Feedr,Norm,1Fam,2,6,7,1920,1998,Gable,2,MetalSd,MetalSd,1,0,3,3,6,3,3,1,1,0,1,0,901,901,5,4,Y,5,1088,110,0,1198,0,0,1,0,4,1,3,7,8,0,0,0,0,0,0,0,0,0,1,0,98,0,0,0,0,0,3,,0,9,2008,ConLD,Abnorml,79900
433,160,RM,24,1920,2,0,4,4,4,5,3,BrDale,Norm,Norm,TwnhsE,4,5,5,1971,1971,Gable,2,HdBoard,HdBoard,3,376,3,3,5,3,3,1,5,471,1,0,294,765,5,5,Y,5,765,600,0,1365,1,0,1,1,2,1,3,6,7,0,0,1,1971,1,2,440,3,3,3,240,36,0,0,0,0,0,0,,0,8,2007,WD,Normal,122500
434,60,RL,100,10839,2,0,3,4,4,4,3,Gilbert,Norm,Norm,1Fam,4,6,5,1997,1998,Gable,2,VinylSd,VinylSd,1,0,3,3,4,4,3,1,1,0,1,0,926,926,5,5,Y,5,926,678,0,1604,0,0,2,1,3,1,3,7,8,1,3,5,1997,3,2,470,3,3,3,0,36,0,0,0,0,0,0,,0,7,2008,WD,Normal,181000
435,180,RM,21,1890,2,0,4,4,4,5,3,MeadowV,Norm,Norm,Twnhs,7,4,7,1972,1972,Gable,2,CemntBd,CmentBd,1,0,3,4,5,4,3,3,5,495,1,0,135,630,5,4,Y,5,630,0,0,630,1,0,1,0,1,1,3,3,8,0,0,0,0,0,0,0,0,0,3,88,0,0,0,0,0,0,0,,0,6,2008,WD,Normal,81000
436,60,RL,43,10667,2,0,2,4,4,3,3,CollgCr,PosN,Norm,1Fam,4,7,6,1996,1996,Gable,2,VinylSd,VinylSd,1,0,4,3,4,4,3,3,6,385,5,344,70,799,5,5,Y,5,827,834,0,1661,1,0,2,1,3,1,4,6,8,1,3,5,1996,2,2,550,3,3,3,158,61,0,0,0,0,0,0,,0,4,2009,ConLw,Normal,212000
437,50,RM,40,4400,2,0,4,4,4,5,3,OldTown,Norm,Norm,1Fam,2,6,8,1920,1950,Gable,2,Stucco,Stucco,1,0,3,3,6,2,3,1,1,0,1,0,648,648,5,3,Y,4,734,384,0,1118,0,0,1,0,2,1,3,6,8,0,0,1,1990,1,2,440,3,3,3,0,0,0,0,0,0,0,0,,0,10,2006,WD,Normal,116000
438,45,RM,50,6000,2,0,4,4,4,5,3,BrkSide,Norm,Norm,1Fam,3,6,7,1926,2004,Gable,2,Wd Sdng,Wd Sdng,1,0,4,3,4,3,3,1,1,0,1,0,884,884,5,4,Y,5,904,0,0,904,0,0,1,0,2,1,3,4,8,0,0,1,1926,1,1,180,3,3,3,0,0,105,0,0,0,0,0,,0,1,2009,WD,Normal,119000
439,30,RL,40,4280,2,0,4,4,4,5,3,Crawfor,Norm,Norm,1Fam,1,5,6,1913,2002,Gable,2,WdShing,Stucco,1,0,3,3,4,3,3,1,2,365,1,0,75,440,5,3,N,5,694,0,0,694,0,0,1,0,2,1,4,4,8,1,4,1,1990,1,1,352,4,3,2,0,0,34,0,0,0,0,3,,0,3,2007,WD,Normal,90350
440,50,RL,67,12354,2,3,4,4,4,4,3,Edwards,Norm,Norm,1Fam,2,6,8,1920,2000,Gable,2,Wd Sdng,Wd Sdng,1,0,3,3,6,3,2,2,1,0,1,0,684,684,5,4,Y,5,684,512,0,1196,0,0,1,0,3,1,4,7,8,0,0,1,2005,1,2,528,3,3,3,0,46,0,0,0,0,0,4,Shed,800,8,2009,ConLI,Normal,110000
441,20,RL,105,15431,2,0,4,4,4,5,3,NridgHt,Norm,Norm,1Fam,1,10,5,2008,2008,Hip,2,VinylSd,VinylSd,5,200,5,3,4,5,3,4,6,1767,5,539,788,3094,5,5,Y,5,2402,0,0,2402,1,0,2,0,2,1,5,10,8,2,4,5,2008,3,3,672,3,3,3,0,72,0,0,170,0,0,0,,0,4,2009,WD,Normal,555000
442,90,RL,92,12108,2,0,4,4,4,5,3,Edwards,Norm,Norm,Duplex,1,4,4,1955,1955,Gable,2,VinylSd,VinylSd,3,270,3,3,5,3,3,1,5,133,1,0,1307,1440,5,3,N,2,1440,0,0,1440,0,0,2,0,4,2,2,8,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,0,9,2008,WD,Normal,118000
443,50,RM,52,6240,2,0,4,4,4,5,3,BrkSide,Norm,Norm,1Fam,2,5,7,1930,1992,Gable,2,MetalSd,MetalSd,1,0,3,3,4,3,3,1,1,0,1,0,1078,1078,5,3,Y,5,1128,445,0,1573,0,0,2,0,3,1,3,8,8,1,4,1,1930,1,2,360,3,3,2,0,0,0,0,0,0,0,0,,0,6,2008,WD,Normal,162900
444,120,RL,53,3922,2,0,4,4,4,5,3,Blmngtn,Norm,Norm,TwnhsE,1,7,5,2006,2007,Gable,2,WdShing,Wd Shng,3,72,4,3,4,5,3,3,1,0,1,0,1258,1258,5,5,Y,5,1258,0,0,1258,0,0,2,0,2,1,4,6,8,1,4,5,2007,3,3,648,3,3,3,144,16,0,0,0,0,0,0,,0,6,2007,New,Partial,172500
